STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990
0214253830,"NORWOOD CREEK NR TROUTMAN, NC",Non-ref,SEPlains,19.3779,03,35.680556,-80.945278,NC,NA,NA,22,22,17
02142654,"MCDOWELL CREEK NR HUNTERSVILLE, NC",Non-ref,SEPlains,26.244,03,35.406944,-80.890556,NC,NA,yes,3,3,3
0214265808,TORRENCE CR AT BRADFORD HILL LANE NR HUNTERSVILLE,Non-ref,SEPlains,18.6282,03,35.403611,-80.882778,NC,NA,yes,0,0,0
0214266000,"MCDOWELL CREEK NR CHARLOTTE, NC (CSW10)",Non-ref,SEPlains,67.869,03,35.389722,-80.921111,NC,NA,yes,12,12,12
0214266080,"GAR CREEK AT SR2074 NR CROFT, NC",Non-ref,SEPlains,8.5644,03,35.361389,-80.8975,NC,NA,yes,7,7,7
0214269560,"KILLIAN CREEK NEAR MARIPOSA, NC",Non-ref,SEPlains,94.2309,03,35.434167,-81.03,NC,NA,yes,2,2,2
02142900,"LONG CREEK NEAR PAW CREEK, NC",Non-ref,SEPlains,42.6231,03,35.328611,-80.909722,NC,NA,yes,43,43,20
02142914,"GUM BRANCH NEAR THRIFT, NC",Non-ref,SEPlains,14.2452,03,35.299444,-80.946389,NC,NA,yes,5,5,5
0214291555,"LONG CREEK NR RHYNE, NC",Non-ref,SEPlains,83.2122,03,35.300556,-80.972778,NC,NA,yes,11,11,11
0214295600,"PAW CR AT WILKINSON BLVD NR CHARLOTTE, NC",Non-ref,SEPlains,27.2295,03,35.240278000000004,-80.974444,NC,NA,yes,15,15,15
0214297160,"BEAVERDAM CREEK AB WINDY GAP ROAD NR SHOPTON, NC",Non-ref,SEPlains,9.6723,03,35.169722,-80.987778,NC,NA,yes,5,5,5
02143000,"HENRY FORK NEAR HENRY RIVER, NC",Ref,EastHghlnds,216.6723,03,35.684444,-81.403333,NC,yes,yes,73,60,20
02143040,"JACOB FORK AT RAMSEY, NC",Ref,EastHghlnds,66.48413,03,35.590686,-81.567037,NC,yes,yes,48,48,20
02143500,"INDIAN CREEK NEAR LABORATORY, NC",Non-ref,SEPlains,181.2447,03,35.420556,-81.265278,NC,NA,yes,58,58,20
02144000,"LONG CREEK NEAR BESSEMER CITY, NC",Non-ref,SEPlains,81.8424,03,35.306389,-81.234722,NC,NA,yes,56,56,20
02145000,"SOUTH FORK CATAWBA RIVER AT LOWELL, NC",Non-ref,SEPlains,1626.318,03,35.285278,-81.101111,NC,NA,yes,55,48,20
021457492,"ALLISON CREEK AT RD 114 NEAR YORK, SC",Non-ref,SEPlains,105.2343,03,35.065,-81.13833,SC,NA,yes,1,1,1
021459367,"BIG DUTCHMAN CREEK AT ROCK HILL, SC",Non-ref,SEPlains,43.5285,03,34.98681,-81.00834,SC,NA,yes,3,3,3
02146000,"CATAWBA RIVER NEAR ROCKHILL, SC",Non-ref,SEPlains,7887.976,03,34.984869,-80.973966,SC,NA,yes,69,59,19
02146110,"MANCHESTER CREEK AT ROCK HILL, SC",Non-ref,SEPlains,15.1866,03,34.94444,-80.97972,SC,NA,yes,2,2,2
02146211,"IRWIN CR AT STATESVILLE AVE AT CHARLOTTE, NC",Non-ref,SEPlains,14.8815,03,35.261944,-80.836944,NC,NA,yes,21,21,13
0214627970,"STEWART CREEK AT STATE ST AT CHARLOTTE, NC",Non-ref,SEPlains,23.3811,03,35.240278000000004,-80.868333,NC,NA,yes,9,9,9
02146285,"STEWART CREEK AT WEST MOREHEAD ST AT CHARLOTTE, NC",Non-ref,SEPlains,28.5021,03,35.228333,-80.869167,NC,NA,yes,0,0,0
02146300,"IRWIN CREEK NEAR CHARLOTTE, NC",Non-ref,SEPlains,78.13889,03,35.197778,-80.904444,NC,NA,yes,46,46,19
02146315,"TAGGART CREEK AT WEST BOULEVARD NR CHARLOTTE, NC",Non-ref,SEPlains,13.5945,03,35.206667,-80.921944,NC,NA,yes,11,11,11
02146348,"COFFEY CREEK NR CHARLOTTE, NC",Non-ref,SEPlains,23.8131,03,35.145833,-80.926944,NC,NA,yes,11,11,11
02146381,"SUGAR CREEK AT NC 51 NEAR PINEVILLE, NC",Non-ref,SEPlains,166.8204,03,35.090833,-80.899444,NC,NA,yes,15,15,15
02146409,"LTL SUGAR CR AT MEDICAL CENTER DR AT CHARLOTTE, NC",Non-ref,SEPlains,31.4874,03,35.203611,-80.836944,NC,NA,yes,15,15,15
0214642825,"BRIAR CREEK NEAR CHARLOTTE, NC",Non-ref,SEPlains,13.3155,03,35.236111,-80.771111,NC,NA,yes,11,11,11
0214645022,"BRIAR CR ABOVE COLONY RD AT CHARLOTTE, NC",Non-ref,SEPlains,48.5226,03,35.17528,-80.83083,NC,NA,yes,13,13,13
02146470,"LITTLE HOPE CR AT SENECA PLACE AT CHARLOTTE, NC",Non-ref,SEPlains,7.0173,03,35.164444,-80.853056,NC,NA,yes,22,22,16
02146500,"LITTLE SUGAR CREEK NEAR CHARLOTTE, NC (SITE 55)",Non-ref,SEPlains,106.128,03,35.153755,-80.854794,NC,NA,NA,53,28,0
02146507,"LITTLE SUGAR C AT ARCHDALE DR AT CHARLOTTE, NC",Non-ref,SEPlains,111.1383,03,35.148056,-80.857778,NC,NA,yes,32,32,20
02146530,"LITTLE SUGAR CREEK AT PINEVILLE, NC",Non-ref,SEPlains,127.5849,03,35.085278,-80.882222,NC,NA,yes,12,12,12
0214655255,"MCALPINE CREEK AT SR3150 NR IDLEWILD, NC",Non-ref,SEPlains,18.891,03,35.175833,-80.719167,NC,NA,yes,10,10,10
02146562,"CAMPBELL CREEK NR CHARLOTTE, NC",Non-ref,SEPlains,15.2829,03,35.186667,-80.736667,NC,NA,yes,10,10,10
0214657975,"IRVINS CREEK AT SR3168 NR CHARLOTTE, NC",Non-ref,SEPlains,21.7917,03,35.15861,-80.71333,NC,NA,yes,10,10,10
02146600,"MCALPINE CR AT SARDIS ROAD NEAR CHARLOTTE, NC",Non-ref,SEPlains,100.2357,03,35.137778,-80.7675,NC,NA,yes,47,47,20
02146700,"MCMULLEN CR AT SHARON VIEW RD NEAR CHARLOTTE, NC",Non-ref,SEPlains,18.3393,03,35.140833,-80.82,NC,NA,yes,47,47,20
02146750,"MCALPINE CR BELOW MCMULLEN CR NR PINEVILLE, NC",Non-ref,SEPlains,238.3524,03,35.066667,-80.87,NC,NA,yes,35,35,20
0214676115,"MCALPINE CREEK AT SR2964 NR CAMP COX, SC",Non-ref,SEPlains,245.3535,03,35.040833,-80.891667,SC,NA,yes,0,0,0
0214678175,"STEELE CREEK AT SR1441 NR PINEVILLE, NC",Non-ref,SEPlains,18.2502,03,35.105,-80.953611,NC,NA,yes,11,11,11
02146800,SUGAR CREEK NEAR FORT MILL S C,Non-ref,SEPlains,680.2542,03,35.005981,-80.902297,SC,NA,yes,3,3,3
0214685800,"SIX MILE CREEK NEAR PINEVILLE, NC",Non-ref,SEPlains,54.3951,03,35.01036,-80.82854,NC,NA,yes,2,2,2
02146900,"TWELVE MILE CREEK NEAR WAXHAW, NC",Non-ref,SEPlains,190.2276,03,34.951944,-80.755833,NC,NA,NA,43,43,14
02147000,"CATAWBA RIVER NEAR CATAWBA, SC",Non-ref,SEPlains,9145.058,03,34.852646,-80.868129,SC,NA,NA,24,24,2
02147020,"CATAWBA RIVER BELOW CATAWBA, SC",Non-ref,SEPlains,9156.636,03,34.836257,-80.879518,SC,NA,yes,16,16,16
02147126,"WAXHAW CREEK AT SR1103 NEAR JACKSON, NC",Ref,SEPlains,90.3618,03,34.836944,-80.791667,NC,NA,yes,6,6,6
021473426,"TOOLS FORK CREEK NEAR ROCK HILL, SC",Non-ref,SEPlains,25.3161,03,34.956531,-81.106188,SC,NA,yes,5,5,5
021473428,"WILDCAT CREEK BELOW ROCK HILL, SC",Non-ref,SEPlains,76.8087,03,34.889587,-81.069246,SC,NA,yes,5,5,5
02147500,"ROCKY CREEK AT GREAT FALLS, SC",Ref,SEPlains,514.2348,03,34.565422,-80.919802,SC,NA,yes,51,51,19
02148000,"WATEREE RIVER NR. CAMDEN, SC",Non-ref,SEPlains,13107.66,03,34.244594,-80.65397,SC,NA,yes,79,59,19
02148315,"WATEREE R. BL EASTOVER, SC",Non-ref,SEPlains,14380.23,03,33.828489,-80.620365,SC,NA,yes,6,6,1
02149000,"COVE CREEK NEAR LAKE LURE, NC",Ref,EastHghlnds,203.8527,03,35.423454,-82.111498,NC,yes,yes,58,58,20
02150495,"SECOND BROAD RIVER NR LOGAN, NC",Non-ref,EastHghlnds,225.4149,03,35.404444,-81.8725,NC,NA,yes,11,11,11
02151000,"SECOND BROAD RIVER AT CLIFFSIDE, NC",Non-ref,SEPlains,569.8512,03,35.235679,-81.765656,NC,NA,NA,71,47,7
02151500,"BROAD RIVER NEAR BOILING SPRINGS, NC",Non-ref,SEPlains,2260.265,03,35.210958,-81.697598,NC,NA,yes,84,60,20
02152100,"FIRST BROAD RIVER NEAR CASAR, NC",Ref,EastHghlnds,154.9944,03,35.493056,-81.682222,NC,yes,yes,50,50,20
02152285,"FIRST BROAD RIVER AT SR1512 NEAR LAWNDALE, NC",Ref,EastHghlnds,332.4546,03,35.442222,-81.613056,NC,NA,yes,1,1,1
02152474,"FIRST BROAD RIVER AT LAWNDALE, NC",Ref,SEPlains,491.4288,03,35.415278,-81.561667,NC,NA,yes,1,1,1
02152500,"FIRST BROAD RIVER NEAR LAWNDALE, NC",Non-ref,SEPlains,517.7007,03,35.380685,-81.544258,NC,NA,NA,31,22,0
02153200,"BROAD RIVER NEAR BLACKSBURG, SC",Non-ref,SEPlains,3408.412,03,35.124017,-81.587872,SC,NA,yes,12,12,12
02153500,"BROAD RIVER NEAR GAFFNEY, SC",Non-ref,SEPlains,3885.077,03,35.089018,-81.572038,SC,NA,NA,36,26,1
02153551,"BROAD RIVER BELOW NINETYNINE ISLAND RESERVOIR,SC",Non-ref,SEPlains,4036.788,03,35.031242,-81.492591,SC,NA,yes,10,10,10
02153590,"KINGS CREEK AT BLACKSBURG,SC",Non-ref,SEPlains,72.1431,03,35.118465,-81.436476,SC,NA,yes,3,3,3
021536097,"GILKEY CREEK NEAR WILKINSVILLE, SC",Ref,SEPlains,53.0118,03,34.96485,-81.55759,SC,NA,yes,1,1,1
02153700,"THICKETTY CREEK AT CNTY ROAD 42 NEAR GAFFNEY, SC",Non-ref,SEPlains,63.1377,03,35.062905,-81.714544,SC,NA,yes,3,3,3
02153780,"CLARKS FORK CREEK NR SMYRNA, SC",Non-ref,SEPlains,62.5203,03,35.079299,-81.387862,SC,NA,NA,22,22,13
02154500,"NORTH PACOLET RIVER AT FINGERVILLE, S. C.",Non-ref,SEPlains,282.0298,03,35.120952,-81.98594,SC,NA,yes,79,60,20
02154790,"SOUTH PACOLET RIVER NR CAMPOBELLO, SC",Non-ref,SEPlains,143.5707,03,35.106505,-82.129555,SC,NA,yes,20,20,20
02155500,"PACOLET RIVER NEAR FINGERVILLE, SC",Non-ref,SEPlains,540.6426,03,35.109841,-81.959551,SC,NA,yes,77,58,18
021556525,"PACOLET RIVER BELOW LAKE BLALOCK NEAR COWPENS, SC",Non-ref,SEPlains,702.4878,03,35.047623,-81.855659,SC,NA,yes,15,15,15
02156000,"PACOLET RIVER NEAR CLIFTON, S. C.",Non-ref,SEPlains,837.6498,03,34.969571,-81.801214,SC,NA,NA,32,22,0
02156050,"LAWSONS FORK CREEK AT DEWEY PLANT NR INMAN, SC",Non-ref,SEPlains,15.68608,03,35.024007,-82.06733,SC,NA,NA,27,27,17
02156500,"BROAD RIVER NEAR CARLISLE, S. C.",Non-ref,SEPlains,7201.157,03,34.59625,-81.422042,SC,NA,yes,71,60,20
02156999,"N. TYGER RIVER BELOW WELLFORD,SC",Non-ref,SEPlains,88.5033,03,34.94,-82.053333,SC,NA,yes,2,2,2
02157000,"NORTH TYGER RIVER NEAR FAIRMONT, S. C.",Non-ref,SEPlains,114.7689,03,34.929287,-82.044273,SC,NA,NA,38,38,0
02157470,"MIDDLE TYGER RIVER NEAR GRAMLING, SC",Ref,SEPlains,84.8178,03,35.03889,-82.21861,SC,NA,yes,7,7,7
02157490,"BEAVERDAM CREEK ABOVE GREER, SC",Ref,SEPlains,41.0643,03,34.975278,-82.195556,SC,NA,yes,7,7,7
02157510,"MIDDLE TYGER RIVER NEAR LYMAN, SC",Non-ref,SEPlains,178.6284,03,34.940119,-82.123442,SC,NA,yes,9,9,9
02158408,"SOUTH TYGER RIVER BELOW DUNCAN, SC",Non-ref,SEPlains,246.9771,03,34.920952,-82.130109,SC,NA,yes,8,8,8
02159000,"SOUTH TYGER RIVER NEAR WOODRUFF, S. C.",Non-ref,SEPlains,445.761,03,34.755962,-81.938433,SC,NA,NA,38,22,0
02160000,"FAIRFOREST CREEK NEAR UNION, S.C.",Non-ref,SEPlains,481.3848,03,34.6793,-81.690101,SC,NA,NA,31,22,0
02160105,"TYGER RIVER NEAR DELTA, SC",Non-ref,SEPlains,1959.148,03,34.535416,-81.548158,SC,NA,yes,36,36,20
02160326,"ENOREE RIVER AT PELHAM, SC",Non-ref,SEPlains,218.9853,03,34.85651,-82.22622,SC,NA,yes,16,16,16
02160381,"DURBIN CREEK ABOVE FOUNTAIN INN, SC",Non-ref,SEPlains,33.552,03,34.71679,-82.17372,SC,NA,yes,14,14,14
02160390,"ENOREE RIVER NEAR WOODRUFF, SC",Non-ref,SEPlains,644.0121,03,34.68346,-82.03982,SC,NA,yes,16,16,16
02160500,ENOREE RIVER NEAR ENOREE S. C.,Non-ref,SEPlains,793.4481,03,34.610683,-81.909543,SC,NA,NA,47,27,0
02160700,"ENOREE RIVER AT WHITMIRE ,SC",Non-ref,SEPlains,1146.949,03,34.509304,-81.598159,SC,NA,yes,36,36,20
02161000,"BROAD RIVER AT ALSTON, SC",Non-ref,SEPlains,12362.8,03,34.243203,-81.319541,SC,NA,yes,37,29,20
02161500,"BROAD RIVER AT RICHTEX, S. C.",Non-ref,SEPlains,12496.97,03,34.184872,-81.196483,SC,NA,NA,56,34,0
02162010,"CEDAR CREEK NEAR BLYTHEWOOD, SC",Non-ref,SEPlains,127.2951,03,34.195705,-81.103425,SC,NA,NA,27,27,7
02162093,"SMITH BRANCH AT NORTH MAIN ST AT COLUMBIA, SC",Non-ref,SEPlains,14.3703,03,34.027376,-81.041759,SC,NA,yes,32,32,19
02162350,"MIDDLE SALUDA RIVER NEAR CLEVELAND, SC",Non-ref,EastHghlnds,54.3573,03,35.120117,-82.537623,SC,NA,NA,22,22,14
02162500,"SALUDA RIVER NEAR GREENVILLE,S.C.",Non-ref,EastHghlnds,765.6327,03,34.84234,-82.480681,SC,NA,yes,55,48,19
02163000,"SALUDA RIVER NEAR PELZER, S. C.",Non-ref,SEPlains,1064.6,03,34.668171,-82.465127,SC,NA,NA,42,22,0
02163001,"SALUDA RIVER NEAR WILLIAMSTON, SC",Non-ref,SEPlains,1087.174,03,34.614837,-82.444015,SC,NA,yes,14,14,14
02163500,"SALUDA RIVER NEAR WARE SHOALS, SC",Non-ref,SEPlains,1505.403,03,34.391785,-82.223451,SC,NA,yes,70,60,20
02164000,"REEDY RIVER NEAR GREENVILLE, S. C.",Non-ref,SEPlains,125.0712,03,34.800118,-82.365121,SC,NA,yes,51,44,20
02164110,"REEDY RIVER ABOVE FORK SHOALS, SC",Non-ref,SEPlains,283.401,03,34.6529,-82.29762,SC,NA,yes,16,16,16
02165000,"REEDY RIVER NEAR WARE SHOALS, S. C.",Non-ref,SEPlains,611.2512,03,34.417342,-82.1515,SC,NA,NA,64,54,14
021650905,"REEDY RIVER NEAR WATERLOO, SC",Non-ref,SEPlains,650.2356,03,34.391389,-82.139444,SC,NA,yes,4,4,4
02165200,"SOUTH RABON CREEK NEAR GRAY COURT,S.C.",Non-ref,SEPlains,77.9454,03,34.52012,-82.157051,SC,NA,yes,32,32,18
021652801,"NORTH RABON CREEK NEAR HICKORY TAVERN,SC",Non-ref,SEPlains,95.23351,03,34.525,-82.138333,SC,NA,yes,1,1,1
02166501,"LAKE GREENWOOD TAILRACE NR CHAPPELLS, SC",Non-ref,SEPlains,3020.689,03,34.16763,-81.907892,SC,NA,yes,13,13,13
02166970,"NINETY-SIX CREEK NR NINETY-SIX, SC",Non-ref,SEPlains,46.4031,03,34.132628,-81.996506,SC,NA,NA,21,21,12
02167000,"SALUDA RIVER AT CHAPPELLS, SC",Non-ref,SEPlains,3514.51,03,34.17791,-81.860946,SC,NA,yes,83,60,20
02167450,"LITTLE RIVER NR SILVERSTREET, SC",Ref,SEPlains,580.0437,03,34.209579,-81.763166,SC,NA,yes,19,19,19
02167582,"BUSH RIVER NR PROSPERITY, S C",Non-ref,SEPlains,300.2706,03,34.16875,-81.610384,SC,NA,yes,19,19,19
02167705,"LITTLE SALUDA RIVER NEAR SALUDA, S.C.",Non-ref,SEPlains,286.9227,03,34.044581,-81.697051,SC,NA,yes,0,0,0
02168504,"SALUDA RIVER BELOW LK MURRAY DAM NR COLUMBIA, SC",Non-ref,SEPlains,6274.564,03,34.050982,-81.209542,SC,NA,yes,21,21,20
02169000,"SALUDA RIVER NEAR COLUMBIA, SC",Non-ref,SEPlains,6498.896,03,34.014042,-81.087872,SC,NA,yes,84,60,20
02169500,"CONGAREE RIVER AT COLUMBIA, SC",Non-ref,SEPlains,20246.63,03,33.99321,-81.049815,SC,NA,yes,69,59,20
02169550,"CONGAREE CREEK AT CAYCE,S.C.",Non-ref,SEPlains,312.2478,03,33.937653,-81.077594,SC,NA,NA,21,21,0
02169570,"GILLS CREEK AT COLUMBIA, SC",Non-ref,SEPlains,154.4674,03,33.9896,-80.974257,SC,NA,yes,43,43,20
02169630,"BIG BEAVER CREEK NEAR ST. MATTHEWS, S. C.",Non-ref,SEPlains,26.0991,03,33.736821,-80.958147,SC,NA,NA,27,27,4
02171500,"SANTEE RIVER NEAR PINEVILLE, SC",Non-ref,SEPlains,37732.3,03,33.454332,-80.141472,SC,NA,yes,63,56,16
02171680,"WEDBOO CREEK NEAR JAMESTOWN,S.C.",Ref,SECstPlain,39.4695,03,33.330723,-79.802575,SC,NA,NA,23,23,3
02171700,"SANTEE RIVER NR JAMESTOWN, SC",Non-ref,SEPlains,39012.5,03,33.30489,-79.67813,SC,NA,yes,17,17,14
02172300,"MCTIER CREEK (RD 209) NEAR MONETTA, SC",Non-ref,SEPlains,40.41889,03,33.753477,-81.601771,SC,NA,yes,10,10,10
02172305,"MCTIER CREEK NEAR NEW HOLLAND, SC",Non-ref,SEPlains,90.3159,03,33.7175,-81.6075,SC,NA,yes,2,2,2
02173000,"SOUTH FORK EDISTO RIVER NEAR DENMARK, S.C.",Non-ref,SEPlains,1898.536,03,33.393209,-81.133156,SC,NA,yes,68,50,20
02173030,"SOUTH FORK EDISTO RIVER NEAR COPE, SC",Non-ref,SEPlains,1983.136,03,33.359044,-81.059543,SC,NA,yes,18,18,18
02173051,"SOUTH FORK EDISTO RIVER NEAR BAMBERG, SC",Non-ref,SEPlains,2105.961,03,33.337101,-81.018708,SC,NA,yes,18,18,18
02173212,"CEDAR CREEK NEAR THOR, SC",Non-ref,SEPlains,112.7277,03,33.69,-81.25417,SC,NA,yes,1,1,1
02173500,"NORTH FORK EDISTO RIVER AT ORANGEBURG, SC",Non-ref,SEPlains,1789.81,03,33.483487,-80.873426,SC,NA,yes,69,59,20
02174000,"EDISTO RIVER NEAR BRANCHVILLE, SC",Non-ref,SEPlains,4501.48,03,33.176551,-80.751208,SC,NA,NA,51,47,7
02174250,"COW CASTLE CREEK NEAR BOWMAN, SC",Ref,SECstPlain,61.62762,03,33.378769,-80.699815,SC,NA,yes,25,25,14
02175000,"EDISTO RIVER NR GIVHANS, SC",Non-ref,SEPlains,7077.072,03,33.027946,-80.391488,SC,NA,yes,70,60,20
02175500,"SALKEHATCHIE RIVER NEAR MILEY, SC",Non-ref,SEPlains,864.1449,03,32.98905,-81.052604,SC,NA,yes,54,54,19
02176500,"COOSAWHATCHIE RIVER NEAR HAMPTON, SC",Non-ref,SECstPlain,518.1057,03,32.836278,-81.131772,SC,NA,yes,58,58,20
02177000,"CHATTOOGA RIVER NEAR CLAYTON, GA",Ref,EastHghlnds,526.7736,03,34.813981,-83.305993,GA,yes,yes,70,60,20
02178400,"TALLULAH RIVER NEAR CLAYTON, GA",Ref,EastHghlnds,151.2753,03,34.890371,-83.530441,GA,yes,yes,45,45,20
02181580,"TALLULAH RIVER AB POWERHOUSE, NR TALLULAH FALLS,GA",Non-ref,EastHghlnds,482.5899,03,34.732039,-83.37572,GA,NA,yes,11,11,11
02182000,"PANTHER CREEK NEAR TOCCOA, GA.",Non-ref,SEPlains,84.35609,03,34.677873,-83.345163,GA,NA,NA,29,22,0
02185200,"LITTLE RIVER NEAR WALHALLA, SC",Non-ref,SEPlains,186.858,03,34.836484,-82.979871,SC,NA,NA,36,36,14
02186000,"TWELVEMILE CREEK NEAR LIBERTY, SC",Non-ref,SEPlains,269.7543,03,34.801501,-82.748473,SC,NA,yes,25,25,15
02187500,"SAVANNAH RIVER NEAR IVA,S.C.",Non-ref,SEPlains,5788.516,03,34.255663,-82.744856,GA,NA,NA,31,31,0
02187910,"ROCKY RIVER NR STARR, SC",Non-ref,SEPlains,287.9775,03,34.383164,-82.577352,SC,NA,yes,16,16,16
02188500,"BEAVERDAM CREEK AT DEWY ROSE, GA",Non-ref,SEPlains,100.0575,03,34.18122,-82.943753,GA,NA,NA,35,28,0
02188600,"BEAVERDAM CREEK ABOVE ELBERTON, GA",Non-ref,SEPlains,186.5493,03,34.16872,-82.896529,GA,NA,yes,14,14,11
02189000,"SAVANNAH RIVER NEAR CALHOUN FALLS, S. C.",Non-ref,SEPlains,7322.21,03,34.070949,-82.641522,GA,NA,NA,43,30,0
02191200,"HUDSON RIVER AT HOMER, GA.",Non-ref,SEPlains,156.7944,03,34.337604,-83.487943,GA,NA,NA,20,20,0
02191300,"BROAD RIVER ABOVE CARLTON, GA",Non-ref,SEPlains,1958.666,03,34.073333,-83.003333,GA,NA,yes,25,12,12
02192000,"BROAD RIVER NEAR BELL, GA",Non-ref,SEPlains,3673.486,03,33.974167,-82.77,GA,NA,yes,76,60,20
02192500,"LITTLE RIVER NEAR MT. CARMEL, SC",Ref,SEPlains,555.877,03,34.071506,-82.500685,SC,NA,yes,51,42,18
02193340,"KETTLE CREEK NEAR WASHINGTON, GA",Ref,SEPlains,87.8733,03,33.682628,-82.857923,GA,yes,yes,23,23,20
02193500,"LITTLE RIVER NEAR WASHINGTON, GA.",Non-ref,SEPlains,756.6813,03,33.612778,-82.7425,GA,NA,yes,41,41,20
02195320,"KIOKEE CREEK AT GA 104, NEAR EVANS, GA",Non-ref,SEPlains,273.8412,03,33.600967,-82.232622,GA,NA,yes,4,4,4
02196000,"STEVENS CREEK NEAR MODOC, SC",Ref,SEPlains,1408.382,03,33.729297,-82.181787,SC,yes,yes,64,54,20
02196690,"HORSE CREEK AT CLEARWATER, S.C.",Non-ref,SEPlains,386.9811,03,33.484859,-81.897058,SC,NA,yes,4,4,4
02196820,"BUTLER CREEK AT US 78, AT FORT GORDON, GA",Non-ref,SEPlains,19.2087,03,33.443193,-82.129008,GA,NA,NA,22,22,1
02196835,"BUTLER CREEK BELOW 7TH AVENUE, AT FT. GORDON, GA",Non-ref,SEPlains,26.8092,03,33.438611,-82.116111,GA,NA,yes,7,7,7
02197000,"SAVANNAH RIVER AT AUGUSTA, GA",Non-ref,SEPlains,19112.31,03,33.373752,-81.942893,SC,NA,yes,90,59,20
02197020,"SPIRIT CREEK AT US 1, NEAR AUGUSTA, GA",Non-ref,SEPlains,45.4734,03,33.373474,-82.139009,GA,NA,yes,7,7,7
02197300,"UPPER THREE RUNS NEAR NEW ELLENTON, SC",Ref,SEPlains,229.0968,03,33.384866,-81.616498000000007,SC,NA,NA,36,36,13
02197310,"UPPER THREE RUNS ABOVE ROAD C (SRS), SC",Non-ref,SEPlains,495.8775,03,33.285701,-81.694278,SC,NA,NA,26,26,11
02197315,"UPPER THREE RUNS AT ROAD A (SRS), SC",Non-ref,SEPlains,521.8974,03,33.239036,-81.744835,SC,NA,NA,26,26,13
02197320,"SAVANNAH R. NR JACKSON, SC",Non-ref,SEPlains,21002.66,03,33.217092,-81.767613,SC,NA,yes,11,11,5
021973269,"SAVANNAH RIVER NEAR WAYNESBORO, GA",Non-ref,SEPlains,21116.75,03,33.149873,-81.754835,GA,NA,yes,4,4,4
02197334,"SITE NO. 3 AT SAVANNAH RIVER SITE, SC",Non-ref,SEPlains,15.3855,03,33.275424,-81.653166,SC,NA,NA,21,21,10
02197338,"SITE NO. 5 AT SAVANNAH RIVER SITE, SC",Non-ref,SEPlains,0.7695,03,33.280701,-81.670667,SC,NA,NA,27,27,13
02197339,"SITE NO. 5B AT SAVANNAH RIVER SITE, SC",Non-ref,SEPlains,1.2213,03,33.274868,-81.668167,SC,NA,NA,22,22,13
02197340,"SITE NO. 6 AT SAVANNAH RIVER SITE, SC",Non-ref,SEPlains,19.2726,03,33.273202,-81.667889,SC,NA,NA,26,26,13
02197342,"SITE NO. 7 AT SAVANNAH RIVER SITE, SC",Non-ref,SEPlains,32.7996,03,33.244591,-81.695668,SC,NA,NA,26,26,13
02197344,"FOUR MILE CREEK AT ROAD A12.2 (SRS), SC",Non-ref,SEPlains,54.5688,03,33.189316,-81.723724,SC,NA,NA,21,21,13
02197348,"PEN BRANCH AT ROAD A-13 (SRS) , SC",Non-ref,SEPlains,54.8658,03,33.159594,-81.68539,SC,NA,NA,21,21,13
02197380,"LOWER THREE RUNS BELOW PAR POND @ SRS, SC",Non-ref,SEPlains,90.6939,03,33.235425,-81.516497,SC,NA,NA,22,22,13
02197400,"LOWER THREE RUNS NEAR SNELLING, SC",Non-ref,SEPlains,157.5648,03,33.176539,-81.480386,SC,NA,NA,26,26,12
02197500,"SAVANNAH R AT BURTONS FERRY BR NR MILLHAVEN, GA",Non-ref,SEPlains,22239.49,03,32.939047,-81.502608,SC,NA,yes,55,45,18
02197520,"BRIER CREEK NEAR THOMSON, GA.",Non-ref,SEPlains,145.3275,03,33.368474,-82.468183,GA,NA,NA,26,26,4
02197598,"BRUSHY CREEK AT CAMPGROUND ROAD, NEAR WRENS, GA",Non-ref,SEPlains,56.5074,03,33.180702,-82.334291,GA,NA,yes,4,4,4
02197600,"BRUSHY CREEK NEAR WRENS, GA.",Non-ref,SEPlains,72.1638,03,33.177091,-82.305679,GA,NA,NA,46,46,15
02197830,"BRIER CREEK NEAR WAYNESBORO, GA.",Non-ref,SEPlains,1225.376,03,33.118206,-81.963728,GA,NA,yes,25,25,5
02198000,"BRIER CREEK AT MILLHAVEN, GA",Non-ref,SEPlains,1675.712,03,32.933492,-81.651222,GA,NA,yes,72,60,20
02198100,"BEAVERDAM CREEK NEAR SARDIS, GA",Ref,SEPlains,79.490710000000007,03,32.937658,-81.815392,GA,yes,yes,23,23,20
02198500,"SAVANNAH RIVER NEAR CLYO, GA",Non-ref,SEPlains,25530.79,03,32.528237,-81.268716,SC,NA,yes,74,58,19
02198690,"EBENEZER CREEK AT SPRINGFIELD, GA",Ref,SECstPlain,419.8293,03,32.365747,-81.297332,GA,NA,yes,19,19,19
02201000,"WILLIAMSON SWAMP CREEK AT DAVISBORO, GA",Non-ref,SEPlains,285.849,03,32.975709,-82.609854,GA,NA,yes,29,29,20
02201230,"OGEECHEE RIVER AT MIDVILLE, GA",Non-ref,SEPlains,3358.992,03,32.8146,-82.23512,GA,NA,yes,6,6,6
02202040,"OGEECHEE RIVER AT ROCKY FORD RD, NR ROCKY FORD, GA",Non-ref,SEPlains,5064.291,03,32.649056,-81.840669,GA,NA,yes,7,7,7
