STAID,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_CODE,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_DESC,GEOL_HUNT_SITE_CODE
02146300,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146315,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146348,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146381,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146409,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
0214642825,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
0214645022,ultramafic,100.00,ultramafic,rgr,100.00,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146470,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146500,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146507,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146530,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
0214655255,sedimentary,73.1,sedimentary,rgr,96.4,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146562,ultramafic,81.5,sedimentary,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
0214657975,sedimentary,100.00,sedimentary,rsh,93.89,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02146600,sedimentary,79.2,sedimentary,rgr,65.1,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146700,ultramafic,90.8,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146750,ultramafic,65.5,ultramafic,rgr,75.1,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
0214676115,ultramafic,66.1,sedimentary,rgr,75.8,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
0214678175,ultramafic,100.0,ultramafic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02146800,ultramafic,77.5,sedimentary,rgr,91.3,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
0214685800,ultramafic,86.46,ultramafic,rsh,50.66,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02146900,sedimentary,98.9,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02147000,sedimentary,62.7,sedimentary,rsh,48.6,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02147020,sedimentary,62.8,sedimentary,rsh,48.5,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02147126,sedimentary,100.0,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
021473426,sedimentary,100.0,sedimentary,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
021473428,sedimentary,100.0,sedimentary,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02147500,sedimentary,100.0,sedimentary,rgr,96.4,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",al
02148000,sedimentary,70.7,sedimentary,rsh,41.5,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02148315,sedimentary,73.3,sedimentary,rsh,37.8,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02149000,sedimentary,59.3,sedimentary,rsh,79.2,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02150495,granitic,51.9,sedimentary,rgr,90.5,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02151000,sedimentary,73.1,sedimentary,rgr,90.5,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02151500,sedimentary,76.5,sedimentary,rgr,73.2,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02152100,sedimentary,92.1,sedimentary,rgr,89.7,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02152285,sedimentary,96.3,sedimentary,rgr,65.7,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02152474,sedimentary,97.5,sedimentary,rsh,55.6,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02152500,sedimentary,97.6,sedimentary,rsh,58.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02153200,sedimentary,84.0,sedimentary,rgr,56.5,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02153500,sedimentary,86.0,sedimentary,rgr,49.6,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02153551,sedimentary,86.5,sedimentary,rsh,50.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02153590,sedimentary,100.0,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
021536097,sedimentary,100.00,sedimentary,rsh,100.00,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02153700,sedimentary,100.0,sedimentary,rsh,56.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02153780,sedimentary,100.0,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02154500,sedimentary,99.2,sedimentary,rsh,76.3,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02154790,sedimentary,98.5,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02155500,sedimentary,99.2,sedimentary,rsh,78.9,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
021556525,sedimentary,99.4,sedimentary,rsh,61.1,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02156000,sedimentary,99.5,sedimentary,rsh,53.8,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02156050,sedimentary,100.0,sedimentary,rsh,98.8,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02156500,sedimentary,88.9,sedimentary,rsh,53.5,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02156999,sedimentary,100.0,sedimentary,rsh,74.7,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02157000,sedimentary,100.0,sedimentary,rsh,57.9,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02157470,sedimentary,76.49,sedimentary,rsh,100.00,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02157490,sedimentary,100.0,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02157510,sedimentary,88.8,sedimentary,rsh,97.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02158408,sedimentary,70.2,sedimentary,rsh,84.9,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02159000,sedimentary,82.9,sedimentary,rsh,74.3,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02160000,sedimentary,89.6,sedimentary,rsh,87.1,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02160105,sedimentary,90.7,sedimentary,rsh,79.4,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02160326,sedimentary,81.45,sedimentary,rsh,65.34,"Micaceous residuum without much quartz; clay, mostly kaolinite",rgr
02160381,sedimentary,100.00,sedimentary,rsh,83.80,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02160390,sedimentary,81.92,sedimentary,rgr,49.35,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",al
02160500,sedimentary,85.1,sedimentary,rgr,43.8,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",al
02160700,sedimentary,89.7,sedimentary,rsh,39.1,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02161000,sedimentary,88.1,sedimentary,rsh,56.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02161500,sedimentary,88.2,sedimentary,rsh,56.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02162010,sedimentary,100.0,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02162093,sedimentary,100.0,sedimentary,rs,100.0,"Sandy residuum, derived by intensive weathering of sandstone formations. Sand locally is in dunes",rs
02162350,granitic,51.2,granitic,rgr,100.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02162500,granitic,71.0,sedimentary,rgr,79.2,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02163000,granitic,58.2,sedimentary,rgr,77.7,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02163001,granitic,57.0,sedimentary,rgr,78.2,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02163500,sedimentary,50.8,sedimentary,rgr,72.3,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02164000,sedimentary,50.5,sedimentary,rgr,64.5,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02164110,sedimentary,78.33,sedimentary,rgr,82.47,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02165000,sedimentary,76.5,sedimentary,rgr,66.8,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
021650905,sedimentary,77.9,sedimentary,rgr,63.7,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02165200,sedimentary,71.3,sedimentary,rgr,52.7,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
021652801,sedimentary,70.2,sedimentary,rgr,89.0,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02166501,sedimentary,69.1,sedimentary,rgr,59.8,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",al
02166970,ultramafic,54.8,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02167000,sedimentary,71.7,sedimentary,rgr,51.4,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",al
02167450,sedimentary,96.7,sedimentary,rsh,74.1,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02167582,sedimentary,81.0,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02167705,sedimentary,100.0,sedimentary,rsh,79.3,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02168504,sedimentary,82.5,sedimentary,rsh,52.9,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02169000,sedimentary,83.3,sedimentary,rsh,51.2,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02169500,sedimentary,86.2,sedimentary,rsh,54.7,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02169550,sedimentary,100.0,sedimentary,rs,82.7,"Sandy residuum, derived by intensive weathering of sandstone formations. Sand locally is in dunes",rs
02169570,sedimentary,100.0,sedimentary,rs,97.5,"Sandy residuum, derived by intensive weathering of sandstone formations. Sand locally is in dunes",rs
02169630,sedimentary,100.0,sedimentary,rl,100.0,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl
02171500,sedimentary,82.01,quarternary,rsh,43.72,"Micaceous residuum without much quartz; clay, mostly kaolinite",gp
02171680,quarternary,100.0,quarternary,gp,95.8,"Sandy coastal ground with organic layer over a shallow water table, ground water podsols",gp
02171700,sedimentary,80.20,quarternary,rsh,42.29,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02172300,sedimentary,100.0,sedimentary,rs,100.0,"Sandy residuum, derived by intensive weathering of sandstone formations. Sand locally is in dunes",rs
02172305,sedimentary,100.0,sedimentary,rs,100.0,"Sandy residuum, derived by intensive weathering of sandstone formations. Sand locally is in dunes",rs
02173000,sedimentary,100.0,sedimentary,rl,40.7,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",al
02173030,sedimentary,100.0,sedimentary,rl,41.7,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",al
02173051,sedimentary,100.0,sedimentary,rl,44.2,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",al
02173212,sedimentary,100.00,sedimentary,rs,72.13,"Sandy residuum, derived by intensive weathering of sandstone formations. Sand locally is in dunes",al
02173500,sedimentary,100.0,sedimentary,rl,48.6,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",al
02174000,sedimentary,100.0,sedimentary,rl,47.7,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",al
02174250,sedimentary,100.0,sedimentary,rl,100.0,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl
02175000,sedimentary,80.4,quarternary,rl,41.8,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",al
02175500,sedimentary,97.4,quarternary,rl,87.6,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",gp
02176500,quarternary,50.2,quarternary,gp,99.5,"Sandy coastal ground with organic layer over a shallow water table, ground water podsols",gp
02177000,sedimentary,87.8,sedimentary,co/m,100.0,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
02178400,sedimentary,96.3,sedimentary,co/m,100.0,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
02181580,sedimentary,95.3,sedimentary,co/m,100.0,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
02182000,sedimentary,100.0,sedimentary,co/m,100.0,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
02185200,sedimentary,52.1,sedimentary,co/m,72.9,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,rgr
02186000,sedimentary,80.3,sedimentary,rgr,73.6,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02187500,sedimentary,85.1,sedimentary,co/m,38.8,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,al
02187910,sedimentary,100.0,sedimentary,rgr,60.8,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02188500,sedimentary,100.0,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02188600,sedimentary,100.0,sedimentary,rsh,100.0,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02189000,sedimentary,87.4,sedimentary,rsh,37.3,"Micaceous residuum without much quartz; clay, mostly kaolinite",al
02191200,sedimentary,100.0,sedimentary,co/m,51.1,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,rgr
02191300,sedimentary,100.0,sedimentary,rgr,54.1,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh
02192000,sedimentary,89.1,sedimentary,rgr,45.8,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",al
02192500,sedimentary,93.5,sedimentary,rsh,94.6,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
02193340,sedimentary,100.0,sedimentary,rgr,95.3,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr
02193500,sedimentary,96.1,volcanic,rsh,60.6,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh
